outcome,base,efecto_pct,ic95_inf_pct,ic95_sup_pct,p_valor,significancia
log_costo,2019,-1.9450302695191162,-3.096037841954508,-0.7940226970837245,9.324138049562153e-4,***
log_costo,2022,4.02977503790623,2.9210132780590103,5.13853679775345,1.0515505209585567e-12,***
log_empleo,2019,-0.4752642260501861,-2.0201598997700922,1.06963144766972,0.5465588590340407,
log_empleo,2022,-0.2678268341325101,-1.3546702943214644,0.8190166260564442,0.6290988697110833,
